attendance,previous_cgpa,subject_difficulty,internal_marks,mid_sem_1,mid_sem_2,end_sem_marks
78.0,7.98,5.5,14.0,9.0,11.0,25.0
100.0,8.73,9.8,20.0,9.0,7.0,39.0
93.0,8.97,6.5,17.0,9.0,9.0,30.0
90.0,0.0,8.0,17.0,9.0,6.0,36.0
97.0,9.97,9.0,20.0,9.0,12.0,28.0
83.0,7.34,5.7,16.0,8.0,8.0,19.0
87.0,7.97,8.3,18.0,14.0,15.0,30.0
92.0,9.93,5.2,15.0,11.0,11.0,34.0
84.0,6.92,5.5,16.0,6.0,5.0,26.0
84.0,9.26,8.6,12.0,9.0,9.0,32.0
100.0,8.86,5.8,18.0,15.0,15.0,38.0
88.0,7.89,7.2,17.0,14.0,12.0,36.0
83.0,7.36,6.2,19.0,11.0,6.0,29.0
78.0,0.0,7.1,17.0,8.0,6.0,25.0
87.0,7.94,5.4,18.0,12.0,10.0,31.0
99.0,0.0,8.8,19.0,10.0,12.0,42.0
85.0,9.15,5.4,16.0,10.0,10.0,39.0
81.0,0.0,9.2,19.0,5.0,7.0,24.0
97.0,8.86,8.3,17.0,11.0,11.0,40.0
72.0,9.15,7.1,13.0,9.0,9.0,29.0
76.0,8.59,9.3,17.0,8.0,8.0,33.0
81.0,8.34,5.9,16.0,8.0,11.0,30.0
81.0,8.87,6.3,20.0,12.0,12.0,39.0
100.0,9.35,5.7,20.0,9.0,11.0,44.0
96.0,9.54,6.9,20.0,10.0,12.0,37.0
76.0,7.91,9.9,12.0,5.0,5.0,8.0
87.0,9.11,5.8,20.0,8.0,8.0,50.0
100.0,9.88,9.2,18.0,12.0,11.0,39.0
86.0,8.87,8.3,19.0,11.0,14.0,42.0
98.0,0.0,5.1,19.0,12.0,10.0,30.0
67.0,0.0,9.7,14.0,9.0,8.0,17.0
93.0,9.42,9.9,16.0,11.0,10.0,33.0
90.0,9.73,9.6,15.0,12.0,10.0,27.0
59.0,0.0,7.5,12.0,7.0,6.0,19.0
100.0,9.26,6.1,19.0,13.0,15.0,40.0
81.0,8.29,7.0,14.0,6.0,7.0,24.0
81.0,7.01,8.1,13.0,3.0,2.0,24.0
79.0,9.01,6.9,10.0,10.0,12.0,27.0
88.0,8.34,8.5,19.0,8.0,12.0,32.0
83.0,8.67,9.0,16.0,10.0,11.0,25.0
97.0,9.51,6.0,18.0,12.0,15.0,44.0
84.0,7.97,7.0,17.0,11.0,13.0,41.0
85.0,8.31,9.8,19.0,4.0,3.0,20.0
94.0,9.73,6.2,19.0,12.0,12.0,38.0
86.0,8.86,6.7,16.0,9.0,10.0,34.0
73.0,8.06,5.2,19.0,8.0,7.0,29.0
86.0,8.23,6.7,16.0,9.0,4.0,36.0
100.0,8.38,6.9,17.0,11.0,9.0,39.0
77.0,7.03,5.5,16.0,15.0,11.0,36.0
97.0,10.0,5.0,19.0,15.0,13.0,48.0
86.0,7.68,7.9,19.0,10.0,7.0,22.0
80.0,0.0,6.5,15.0,10.0,12.0,26.0
85.0,9.43,5.1,17.0,11.0,9.0,30.0
80.0,0.0,9.3,14.0,7.0,8.0,23.0
83.0,7.5,7.9,18.0,12.0,14.0,29.0
77.0,6.23,5.9,16.0,6.0,7.0,26.0
90.0,0.0,9.3,17.0,8.0,4.0,32.0
86.0,8.8,6.3,17.0,10.0,12.0,42.0
95.0,8.53,6.1,19.0,14.0,15.0,42.0
92.0,9.28,9.5,16.0,13.0,15.0,32.0
75.0,7.91,5.9,17.0,11.0,15.0,33.0
84.0,7.85,9.4,19.0,7.0,9.0,28.0
84.0,7.63,9.0,17.0,6.0,4.0,29.0
88.0,8.44,6.5,17.0,12.0,13.0,33.0
86.0,8.78,5.2,15.0,15.0,12.0,34.0
94.0,8.97,5.4,20.0,13.0,13.0,42.0
77.0,7.87,5.5,18.0,10.0,9.0,28.0
61.0,6.8,9.5,13.0,1.0,1.0,15.0
94.0,9.33,7.0,20.0,10.0,7.0,34.0
87.0,8.64,5.2,20.0,10.0,7.0,39.0
73.0,7.34,7.8,17.0,9.0,8.0,18.0
84.0,0.0,6.0,15.0,9.0,9.0,29.0
65.0,7.1,6.2,12.0,6.0,5.0,12.0
93.0,0.0,5.8,20.0,14.0,15.0,25.0
92.0,8.77,8.8,19.0,8.0,9.0,42.0
52.0,5.61,5.0,12.0,2.0,3.0,3.0
86.0,8.78,7.2,18.0,7.0,6.0,27.0
69.0,6.85,5.4,14.0,10.0,7.0,35.0
100.0,8.89,7.8,15.0,14.0,14.0,32.0
91.0,0.0,6.7,20.0,14.0,15.0,37.0
92.0,9.28,5.1,20.0,14.0,14.0,44.0
96.0,8.54,7.3,20.0,10.0,12.0,33.0
88.0,9.08,7.9,17.0,7.0,9.0,30.0
82.0,0.0,6.2,13.0,11.0,12.0,31.0
89.0,9.21,8.8,17.0,10.0,10.0,27.0
79.0,8.75,6.9,17.0,11.0,9.0,31.0
77.0,0.0,8.7,15.0,7.0,7.0,16.0
89.0,9.26,7.9,20.0,11.0,10.0,40.0
66.0,6.92,9.3,12.0,7.0,8.0,22.0
85.0,8.56,7.7,17.0,12.0,9.0,28.0
62.0,6.63,5.9,12.0,5.0,4.0,23.0
98.0,9.39,9.1,20.0,11.0,12.0,38.0
95.0,0.0,8.9,17.0,8.0,7.0,21.0
92.0,9.13,9.9,20.0,9.0,7.0,41.0
90.0,9.36,5.5,16.0,15.0,13.0,42.0
81.0,8.6,8.0,17.0,10.0,9.0,29.0
86.0,8.4,7.5,15.0,9.0,4.0,21.0
87.0,7.64,8.4,20.0,8.0,7.0,28.0
90.0,8.44,9.9,20.0,8.0,10.0,26.0
86.0,0.0,7.7,18.0,10.0,11.0,39.0
90.0,8.8,8.4,15.0,8.0,9.0,34.0
100.0,10.0,6.7,20.0,15.0,11.0,40.0
93.0,9.15,6.5,18.0,10.0,9.0,20.0
70.0,6.87,6.7,16.0,3.0,3.0,15.0
65.0,7.14,5.2,11.0,5.0,6.0,16.0
84.0,7.61,6.4,19.0,14.0,15.0,32.0
82.0,8.43,5.9,18.0,6.0,8.0,32.0
84.0,7.73,7.3,14.0,10.0,9.0,29.0
81.0,9.14,7.3,16.0,9.0,8.0,36.0
83.0,8.93,8.8,16.0,9.0,12.0,31.0
98.0,8.72,7.5,20.0,13.0,12.0,30.0
86.0,8.96,7.3,16.0,6.0,4.0,24.0
85.0,8.72,6.2,17.0,8.0,8.0,38.0
84.0,9.59,9.3,19.0,10.0,13.0,24.0
96.0,9.09,5.5,20.0,12.0,10.0,41.0
87.0,7.78,9.9,14.0,7.0,6.0,16.0
91.0,8.23,7.4,17.0,11.0,9.0,34.0
84.0,6.82,5.9,19.0,6.0,8.0,27.0
90.0,9.04,6.8,20.0,14.0,15.0,37.0
89.0,9.0,5.1,13.0,14.0,15.0,45.0
91.0,9.35,5.8,19.0,13.0,15.0,42.0
82.0,7.44,6.7,18.0,10.0,7.0,25.0
84.0,7.52,7.8,18.0,9.0,7.0,23.0
83.0,8.04,5.6,18.0,7.0,6.0,30.0
93.0,9.35,8.4,20.0,11.0,11.0,39.0
78.0,7.59,9.2,16.0,12.0,13.0,27.0
69.0,0.0,7.9,14.0,8.0,7.0,32.0
73.0,7.03,6.5,13.0,6.0,5.0,16.0
95.0,8.93,5.6,18.0,15.0,15.0,31.0
89.0,7.79,5.1,17.0,12.0,13.0,32.0
96.0,9.42,8.7,20.0,12.0,13.0,30.0
93.0,9.96,8.1,17.0,11.0,7.0,41.0
77.0,7.51,7.4,18.0,11.0,13.0,29.0
80.0,8.47,5.5,14.0,9.0,9.0,29.0
90.0,9.54,6.0,19.0,13.0,13.0,50.0
89.0,9.23,9.1,19.0,7.0,5.0,36.0
80.0,8.02,7.4,17.0,12.0,11.0,22.0
75.0,8.24,9.8,17.0,7.0,5.0,24.0
79.0,7.14,10.0,14.0,3.0,0.0,19.0
77.0,0.0,9.0,14.0,9.0,7.0,32.0
81.0,8.26,6.3,14.0,11.0,8.0,27.0
81.0,8.5,6.2,16.0,11.0,11.0,29.0
88.0,8.69,6.3,17.0,9.0,7.0,29.0
97.0,9.03,9.9,20.0,13.0,14.0,43.0
89.0,8.76,6.7,19.0,11.0,8.0,24.0
88.0,9.34,8.5,19.0,5.0,7.0,32.0
95.0,8.6,9.8,19.0,7.0,9.0,32.0
90.0,8.2,9.1,19.0,9.0,7.0,30.0
92.0,0.0,8.0,20.0,11.0,11.0,44.0
85.0,8.15,5.8,14.0,11.0,9.0,26.0
94.0,9.74,5.9,15.0,15.0,15.0,37.0
84.0,7.63,7.5,18.0,7.0,11.0,15.0
89.0,9.36,9.8,16.0,12.0,14.0,32.0
91.0,8.95,9.5,15.0,6.0,5.0,26.0
92.0,9.29,5.8,19.0,14.0,14.0,50.0
85.0,9.12,6.4,15.0,10.0,13.0,37.0
80.0,9.01,7.9,19.0,10.0,11.0,35.0
88.0,8.8,7.4,18.0,6.0,8.0,36.0
82.0,0.0,5.6,16.0,9.0,10.0,37.0
79.0,7.7,6.8,14.0,10.0,10.0,33.0
86.0,8.7,9.8,18.0,6.0,6.0,24.0
83.0,9.37,9.8,13.0,8.0,6.0,32.0
86.0,8.62,7.8,12.0,14.0,12.0,45.0
93.0,9.17,8.2,15.0,11.0,9.0,36.0
72.0,7.78,6.1,17.0,8.0,7.0,17.0
81.0,7.76,8.7,14.0,7.0,7.0,24.0
90.0,8.92,5.3,15.0,8.0,8.0,35.0
94.0,8.87,6.1,19.0,12.0,12.0,40.0
96.0,9.87,5.0,20.0,9.0,10.0,40.0
82.0,8.31,6.9,19.0,8.0,7.0,22.0
86.0,9.52,9.3,16.0,10.0,11.0,19.0
85.0,8.45,9.9,15.0,8.0,10.0,24.0
82.0,7.43,8.3,15.0,8.0,9.0,26.0
76.0,7.71,8.7,13.0,8.0,7.0,23.0
88.0,9.22,6.3,19.0,9.0,11.0,40.0
89.0,8.87,7.6,17.0,9.0,10.0,38.0
83.0,9.01,8.7,14.0,5.0,6.0,27.0
96.0,9.41,7.5,17.0,11.0,14.0,34.0
77.0,7.4,5.4,20.0,12.0,13.0,36.0
94.0,9.49,8.7,20.0,13.0,15.0,35.0
77.0,6.89,6.1,14.0,7.0,7.0,17.0
88.0,8.87,5.5,20.0,15.0,14.0,43.0
94.0,9.21,7.4,16.0,10.0,12.0,35.0
84.0,9.29,5.4,17.0,10.0,8.0,37.0
66.0,7.1,8.1,13.0,5.0,9.0,25.0
80.0,8.39,8.2,16.0,3.0,6.0,22.0
79.0,7.55,6.3,14.0,10.0,10.0,31.0
92.0,8.84,9.8,19.0,9.0,11.0,29.0
85.0,0.0,9.1,14.0,11.0,12.0,39.0
87.0,0.0,5.5,17.0,10.0,7.0,46.0
79.0,8.5,8.7,18.0,13.0,11.0,30.0
91.0,9.57,6.8,20.0,12.0,13.0,49.0
76.0,7.57,8.8,14.0,6.0,6.0,21.0
94.0,10.0,9.0,16.0,12.0,15.0,43.0
76.0,7.74,5.8,11.0,9.0,10.0,40.0
98.0,9.15,8.3,20.0,11.0,8.0,41.0
100.0,9.8,9.3,20.0,10.0,9.0,36.0
95.0,8.34,6.6,20.0,8.0,9.0,36.0
81.0,7.9,5.4,20.0,6.0,2.0,19.0
83.0,7.61,5.1,17.0,11.0,8.0,27.0
100.0,10.0,5.6,20.0,12.0,11.0,41.0
82.0,9.05,5.0,14.0,7.0,9.0,33.0
86.0,8.83,6.6,20.0,8.0,8.0,32.0
92.0,9.05,6.5,18.0,12.0,13.0,46.0
66.0,0.0,5.6,12.0,4.0,4.0,15.0
90.0,8.22,8.3,18.0,9.0,9.0,30.0
97.0,9.88,10.0,20.0,8.0,7.0,37.0
87.0,8.4,9.5,20.0,10.0,12.0,30.0
79.0,7.73,6.3,14.0,9.0,6.0,27.0
83.0,8.2,8.8,19.0,12.0,12.0,29.0
84.0,8.7,9.7,17.0,6.0,8.0,23.0
96.0,9.65,9.5,20.0,9.0,7.0,32.0
80.0,8.96,9.4,17.0,11.0,8.0,37.0
55.0,6.35,8.9,12.0,3.0,0.0,8.0
90.0,8.58,6.5,20.0,8.0,9.0,30.0
80.0,8.13,5.4,13.0,10.0,11.0,29.0
90.0,9.37,7.4,19.0,12.0,11.0,28.0
85.0,8.67,5.3,15.0,7.0,4.0,35.0
85.0,9.01,10.0,16.0,7.0,7.0,28.0
88.0,8.69,6.8,18.0,10.0,12.0,42.0
87.0,8.77,9.8,15.0,12.0,9.0,32.0
78.0,8.07,8.9,14.0,8.0,10.0,25.0
90.0,8.96,7.1,15.0,9.0,6.0,36.0
96.0,9.67,5.6,18.0,11.0,9.0,50.0
91.0,8.89,6.2,19.0,13.0,13.0,42.0
84.0,8.51,8.4,19.0,3.0,5.0,19.0
82.0,8.5,9.1,15.0,7.0,10.0,34.0
80.0,8.86,9.9,19.0,11.0,13.0,22.0
100.0,8.66,5.7,20.0,12.0,15.0,34.0
98.0,9.73,5.8,20.0,13.0,13.0,41.0
78.0,8.19,5.2,12.0,6.0,5.0,38.0
76.0,7.09,6.3,16.0,8.0,10.0,27.0
91.0,0.0,9.1,19.0,8.0,11.0,32.0
81.0,8.66,6.0,13.0,9.0,11.0,37.0
85.0,9.01,7.7,20.0,11.0,12.0,38.0
87.0,9.74,7.2,16.0,12.0,15.0,37.0
100.0,9.09,6.6,20.0,12.0,13.0,41.0
62.0,7.15,8.1,14.0,2.0,2.0,12.0
79.0,8.33,7.5,16.0,6.0,7.0,21.0
68.0,7.89,6.7,16.0,8.0,9.0,18.0
88.0,9.27,8.4,20.0,12.0,14.0,49.0
76.0,7.14,6.4,13.0,8.0,8.0,24.0
89.0,9.07,8.2,18.0,10.0,12.0,42.0
92.0,9.41,9.8,20.0,12.0,14.0,45.0
86.0,8.4,8.6,14.0,6.0,6.0,25.0
85.0,9.36,7.1,19.0,11.0,9.0,25.0
90.0,8.7,8.7,20.0,7.0,9.0,25.0
98.0,9.43,9.0,20.0,10.0,8.0,36.0
74.0,7.29,6.6,16.0,7.0,5.0,34.0
92.0,9.82,8.5,20.0,13.0,13.0,44.0
84.0,9.34,7.2,18.0,9.0,4.0,32.0
89.0,9.75,9.1,15.0,9.0,12.0,30.0
95.0,10.0,6.5,18.0,12.0,12.0,46.0
89.0,9.38,9.7,17.0,9.0,12.0,30.0
76.0,8.37,7.9,15.0,7.0,11.0,26.0
86.0,8.7,6.8,17.0,9.0,9.0,30.0
85.0,8.25,7.1,16.0,10.0,13.0,28.0
79.0,8.47,6.7,16.0,10.0,8.0,34.0
80.0,9.43,5.7,19.0,15.0,15.0,35.0
86.0,8.32,5.3,18.0,11.0,10.0,37.0
99.0,8.89,6.6,20.0,9.0,10.0,37.0
74.0,7.17,7.3,10.0,7.0,9.0,24.0
100.0,10.0,6.8,20.0,11.0,11.0,48.0
77.0,8.44,5.1,18.0,9.0,10.0,31.0
88.0,9.44,7.9,20.0,8.0,10.0,30.0
69.0,7.27,5.7,16.0,6.0,6.0,32.0
96.0,10.0,6.1,20.0,12.0,15.0,50.0
96.0,7.57,5.6,20.0,7.0,7.0,28.0
97.0,9.75,7.6,18.0,11.0,14.0,35.0
96.0,8.16,5.5,20.0,6.0,8.0,40.0
75.0,7.4,6.3,14.0,8.0,4.0,25.0
100.0,9.39,7.3,20.0,10.0,13.0,38.0
84.0,7.47,5.8,17.0,6.0,8.0,19.0
87.0,8.87,7.2,17.0,11.0,11.0,37.0
92.0,9.54,6.7,20.0,13.0,14.0,40.0
67.0,7.03,9.3,15.0,4.0,5.0,17.0
80.0,8.07,9.0,17.0,8.0,11.0,20.0
98.0,9.74,10.0,19.0,14.0,13.0,39.0
94.0,8.51,7.6,20.0,7.0,10.0,28.0
86.0,9.2,7.9,18.0,12.0,10.0,36.0
93.0,9.66,9.7,20.0,8.0,4.0,39.0
88.0,9.74,7.0,18.0,15.0,15.0,37.0
86.0,8.87,7.8,16.0,8.0,11.0,32.0
90.0,8.68,6.9,19.0,9.0,9.0,27.0
80.0,7.24,7.7,15.0,9.0,4.0,21.0
98.0,0.0,5.4,20.0,15.0,12.0,50.0
96.0,10.0,8.9,13.0,9.0,10.0,28.0
88.0,8.73,9.9,17.0,8.0,8.0,28.0
94.0,8.93,5.3,19.0,11.0,14.0,50.0
90.0,9.98,9.0,16.0,8.0,8.0,39.0
79.0,8.66,6.2,17.0,11.0,10.0,33.0
87.0,9.32,6.0,17.0,11.0,12.0,32.0
84.0,8.28,8.5,17.0,7.0,9.0,19.0
95.0,9.07,5.2,18.0,14.0,15.0,46.0
69.0,6.74,7.3,16.0,3.0,3.0,16.0
86.0,8.45,5.0,18.0,11.0,11.0,28.0
70.0,5.99,7.8,15.0,7.0,9.0,10.0
81.0,8.49,7.3,16.0,8.0,7.0,23.0
100.0,9.98,9.6,20.0,10.0,11.0,34.0
94.0,8.59,8.6,18.0,9.0,9.0,40.0
100.0,9.28,5.6,19.0,13.0,13.0,45.0
85.0,8.05,6.8,15.0,11.0,11.0,34.0
94.0,9.71,9.7,20.0,13.0,13.0,38.0
100.0,9.66,8.6,20.0,9.0,13.0,43.0
92.0,8.87,8.0,17.0,11.0,10.0,39.0
72.0,7.1,7.8,14.0,2.0,1.0,23.0
77.0,8.73,7.0,15.0,10.0,13.0,26.0
92.0,9.09,7.9,18.0,11.0,12.0,33.0
81.0,7.4,8.9,13.0,6.0,8.0,15.0
81.0,0.0,5.6,18.0,9.0,7.0,35.0
74.0,6.72,9.8,17.0,5.0,5.0,6.0
85.0,8.73,6.2,13.0,13.0,15.0,47.0
94.0,7.89,7.2,20.0,7.0,6.0,28.0
64.0,5.0,5.1,16.0,2.0,3.0,12.0
95.0,9.91,7.8,13.0,11.0,11.0,31.0
99.0,8.66,6.9,15.0,10.0,9.0,48.0
83.0,8.25,6.2,16.0,7.0,9.0,36.0
97.0,9.41,9.9,20.0,8.0,10.0,31.0
76.0,7.69,7.1,16.0,11.0,11.0,28.0
84.0,0.0,7.1,17.0,7.0,8.0,22.0
97.0,9.24,7.3,20.0,11.0,14.0,37.0
86.0,0.0,5.6,16.0,7.0,6.0,34.0
78.0,0.0,7.0,18.0,9.0,10.0,34.0
76.0,6.58,6.7,15.0,5.0,4.0,34.0
90.0,9.04,7.3,15.0,13.0,11.0,31.0
93.0,9.49,9.3,17.0,7.0,6.0,31.0
85.0,9.58,6.0,18.0,15.0,13.0,34.0
83.0,9.68,8.0,16.0,12.0,13.0,38.0
96.0,8.69,5.2,18.0,10.0,8.0,34.0
93.0,0.0,6.6,19.0,13.0,10.0,35.0
78.0,7.57,7.4,16.0,13.0,14.0,28.0
92.0,10.0,5.4,16.0,13.0,14.0,38.0
89.0,9.57,7.7,20.0,8.0,7.0,47.0
86.0,8.35,6.6,17.0,12.0,13.0,33.0
60.0,6.37,10.0,13.0,3.0,1.0,10.0
96.0,0.0,8.2,19.0,15.0,14.0,35.0
96.0,0.0,6.2,18.0,12.0,13.0,38.0
92.0,9.9,5.5,20.0,15.0,15.0,48.0
86.0,7.63,5.2,17.0,9.0,8.0,27.0
85.0,0.0,5.5,17.0,15.0,14.0,41.0
98.0,9.44,8.4,15.0,10.0,12.0,35.0
95.0,10.0,9.3,20.0,15.0,15.0,34.0
75.0,6.73,5.8,15.0,6.0,6.0,16.0
89.0,9.29,7.0,19.0,14.0,15.0,39.0
83.0,9.54,6.8,20.0,14.0,15.0,36.0
86.0,0.0,8.2,19.0,9.0,10.0,44.0
79.0,0.0,5.9,16.0,10.0,9.0,30.0
100.0,9.07,9.8,19.0,10.0,11.0,38.0
91.0,8.67,8.6,20.0,9.0,7.0,31.0
77.0,8.6,9.8,16.0,9.0,11.0,29.0
84.0,8.09,6.4,17.0,10.0,9.0,26.0
70.0,8.41,7.9,14.0,10.0,10.0,16.0
100.0,9.85,8.7,18.0,10.0,8.0,27.0
94.0,8.03,8.6,15.0,10.0,10.0,35.0
88.0,8.75,5.1,20.0,7.0,7.0,40.0
78.0,8.24,10.0,14.0,8.0,9.0,20.0
96.0,8.93,9.6,19.0,14.0,14.0,47.0
86.0,9.05,5.6,17.0,12.0,12.0,38.0
83.0,0.0,7.7,19.0,5.0,4.0,15.0
83.0,8.2,6.6,15.0,11.0,10.0,35.0
96.0,9.92,9.4,20.0,8.0,5.0,38.0
93.0,8.54,8.5,20.0,11.0,14.0,40.0
90.0,9.77,6.1,15.0,14.0,14.0,47.0
70.0,7.55,5.2,11.0,9.0,12.0,19.0
77.0,8.34,6.5,14.0,12.0,12.0,34.0
97.0,8.5,5.2,20.0,12.0,8.0,36.0
77.0,8.33,5.7,16.0,9.0,8.0,31.0
95.0,9.24,8.2,19.0,12.0,12.0,44.0
100.0,9.48,8.7,20.0,11.0,11.0,36.0
79.0,8.25,7.3,14.0,7.0,8.0,32.0
76.0,7.82,8.0,15.0,8.0,8.0,20.0
88.0,7.84,5.8,17.0,9.0,8.0,37.0
86.0,8.34,6.6,16.0,10.0,8.0,30.0
89.0,8.38,8.6,20.0,4.0,3.0,33.0
91.0,7.58,6.8,14.0,8.0,9.0,25.0
88.0,7.91,6.7,20.0,8.0,10.0,32.0
83.0,0.0,6.0,18.0,5.0,4.0,31.0
86.0,8.37,8.0,19.0,12.0,14.0,22.0
84.0,8.2,9.0,17.0,10.0,11.0,28.0
81.0,7.65,7.3,19.0,11.0,9.0,29.0
70.0,7.43,5.6,13.0,7.0,7.0,22.0
81.0,7.48,9.2,17.0,5.0,6.0,26.0
89.0,8.95,5.4,18.0,12.0,10.0,44.0
97.0,10.0,7.4,19.0,13.0,10.0,44.0
63.0,6.2,6.3,13.0,4.0,5.0,11.0
78.0,9.51,9.7,14.0,3.0,2.0,20.0
81.0,8.52,8.7,15.0,10.0,13.0,30.0
89.0,9.18,7.8,20.0,11.0,14.0,32.0
77.0,8.95,8.3,20.0,7.0,8.0,24.0
83.0,8.49,7.7,18.0,11.0,13.0,27.0
90.0,8.34,5.7,20.0,13.0,11.0,36.0
89.0,0.0,8.5,18.0,9.0,6.0,35.0
78.0,8.01,7.5,17.0,8.0,8.0,23.0
84.0,9.09,8.2,18.0,9.0,6.0,41.0
90.0,0.0,5.2,20.0,15.0,15.0,36.0
93.0,8.37,5.7,20.0,13.0,11.0,39.0
74.0,8.37,7.9,13.0,7.0,7.0,26.0
75.0,7.1,7.3,20.0,8.0,8.0,26.0
95.0,9.23,6.1,19.0,13.0,14.0,44.0
72.0,8.03,6.2,15.0,6.0,7.0,27.0
96.0,9.05,8.2,18.0,10.0,9.0,27.0
92.0,9.32,5.3,18.0,15.0,12.0,43.0
83.0,8.05,7.2,18.0,11.0,11.0,38.0
94.0,9.68,7.6,20.0,15.0,12.0,38.0
73.0,9.0,6.5,16.0,9.0,11.0,34.0
95.0,8.55,9.1,18.0,9.0,10.0,32.0
76.0,9.04,5.3,10.0,10.0,12.0,29.0
89.0,9.61,9.3,14.0,9.0,7.0,32.0
80.0,0.0,8.6,16.0,6.0,7.0,18.0
96.0,9.06,7.2,20.0,9.0,8.0,39.0
77.0,8.83,9.6,15.0,1.0,1.0,21.0
88.0,8.49,8.5,16.0,11.0,9.0,36.0
86.0,0.0,9.7,18.0,3.0,3.0,27.0
95.0,9.63,7.4,19.0,9.0,6.0,39.0
82.0,7.99,7.3,15.0,8.0,8.0,22.0
78.0,8.28,7.7,12.0,8.0,5.0,30.0
81.0,7.01,5.3,15.0,14.0,15.0,28.0
91.0,8.92,9.5,20.0,7.0,7.0,31.0
82.0,7.99,8.3,14.0,13.0,13.0,27.0
85.0,9.58,8.1,18.0,14.0,15.0,33.0
86.0,8.75,9.6,20.0,11.0,8.0,33.0
98.0,8.82,10.0,18.0,12.0,10.0,36.0
78.0,9.11,5.8,15.0,9.0,10.0,32.0
99.0,9.78,8.7,20.0,7.0,7.0,36.0
85.0,8.89,7.9,19.0,10.0,9.0,36.0
74.0,8.93,7.3,14.0,5.0,6.0,22.0
76.0,7.41,9.9,12.0,3.0,4.0,22.0
89.0,8.37,9.3,20.0,9.0,10.0,34.0
97.0,8.77,8.5,20.0,9.0,10.0,35.0
78.0,8.85,6.9,16.0,11.0,10.0,32.0
99.0,0.0,8.3,20.0,11.0,11.0,42.0
93.0,8.73,7.7,16.0,11.0,7.0,36.0
70.0,5.77,6.2,15.0,5.0,4.0,19.0
83.0,8.72,7.3,16.0,10.0,10.0,30.0
69.0,7.33,6.1,15.0,4.0,5.0,13.0
83.0,8.15,7.5,18.0,6.0,7.0,27.0
100.0,10.0,8.6,20.0,12.0,10.0,35.0
96.0,10.0,5.2,20.0,11.0,9.0,46.0
78.0,7.22,8.8,16.0,8.0,11.0,10.0
89.0,10.0,5.1,18.0,10.0,9.0,44.0
72.0,7.92,7.6,15.0,12.0,12.0,23.0
94.0,9.92,7.9,18.0,12.0,14.0,36.0
90.0,8.9,8.8,17.0,10.0,10.0,33.0
90.0,9.39,8.8,19.0,8.0,8.0,15.0
91.0,0.0,7.1,20.0,14.0,13.0,39.0
91.0,9.34,5.3,17.0,10.0,9.0,31.0
91.0,8.43,8.5,16.0,9.0,9.0,24.0
88.0,8.13,7.6,14.0,11.0,7.0,48.0
91.0,0.0,6.7,16.0,12.0,11.0,30.0
88.0,8.3,6.2,17.0,14.0,15.0,41.0
79.0,8.04,5.6,15.0,10.0,11.0,27.0
75.0,7.8,6.5,14.0,6.0,9.0,20.0
100.0,10.0,7.3,18.0,8.0,10.0,35.0
93.0,9.49,7.4,15.0,12.0,13.0,44.0
82.0,8.9,7.9,17.0,10.0,10.0,39.0
79.0,7.74,6.8,16.0,11.0,10.0,22.0
92.0,8.11,9.6,20.0,8.0,9.0,34.0
85.0,8.54,7.5,19.0,10.0,11.0,25.0
96.0,8.91,7.1,20.0,12.0,11.0,33.0
89.0,8.05,5.2,18.0,12.0,10.0,38.0
84.0,8.31,8.0,19.0,12.0,12.0,28.0
85.0,8.51,8.0,20.0,8.0,10.0,28.0
88.0,8.69,7.9,16.0,7.0,7.0,31.0
77.0,8.34,9.4,17.0,8.0,8.0,28.0
89.0,8.22,8.8,17.0,5.0,6.0,25.0
73.0,0.0,9.3,15.0,7.0,8.0,36.0
100.0,0.0,5.3,20.0,12.0,12.0,41.0
96.0,9.19,6.6,19.0,12.0,12.0,43.0
89.0,8.41,6.6,16.0,10.0,9.0,37.0
90.0,9.63,8.3,17.0,9.0,11.0,32.0
91.0,8.95,7.2,16.0,13.0,12.0,38.0
82.0,7.84,8.9,14.0,8.0,11.0,23.0
80.0,9.01,6.9,18.0,11.0,11.0,32.0
85.0,8.83,6.1,18.0,11.0,11.0,39.0
99.0,9.44,6.5,18.0,13.0,15.0,39.0
86.0,7.8,5.9,15.0,8.0,7.0,36.0
98.0,8.68,6.0,18.0,14.0,15.0,36.0
89.0,9.5,6.1,16.0,12.0,12.0,34.0
87.0,7.63,5.1,20.0,10.0,11.0,34.0
74.0,8.04,8.6,15.0,8.0,7.0,24.0
77.0,7.79,7.0,20.0,10.0,9.0,16.0
82.0,8.91,5.1,16.0,10.0,6.0,41.0
88.0,8.15,6.9,16.0,7.0,6.0,45.0
79.0,8.32,9.5,18.0,7.0,6.0,26.0
91.0,8.47,7.6,15.0,12.0,11.0,34.0
88.0,8.29,9.9,18.0,7.0,7.0,26.0
94.0,0.0,7.7,16.0,13.0,13.0,42.0
86.0,7.71,9.8,13.0,5.0,6.0,30.0
76.0,8.82,6.0,15.0,8.0,9.0,37.0
95.0,9.39,6.4,20.0,10.0,11.0,44.0
88.0,8.53,8.5,18.0,9.0,10.0,31.0
90.0,8.51,9.9,18.0,4.0,5.0,25.0
74.0,8.77,9.1,10.0,9.0,9.0,20.0
78.0,7.36,7.8,15.0,6.0,8.0,24.0
91.0,9.08,5.4,18.0,9.0,10.0,34.0
75.0,7.58,6.8,16.0,11.0,8.0,25.0
79.0,8.16,5.4,14.0,12.0,12.0,24.0
82.0,8.37,6.6,18.0,11.0,7.0,39.0
